ID,Caption_gt,Caption_pred,bertscore_f1,rouge1,rouge2,rougeL,bleurt
ImageCLEFmedical_Caption_2026_valid_2448,Head computed tomography with angiogram showing a focal occlusion at M2-M3 of the left medial cerebral artery,Coronal reconstruction of a contrast-enhanced CT showing a stenotic vessel.,0.8608702,0.20689655172413793,0.07407407407407408,0.13793103448275862,-0.8824793100357056
ImageCLEFmedical_Caption_2026_valid_2449,Head computed tomography showing small subcortical hypodensities,"CT scan of the head, showing the brain parenchyma.",0.87260306,0.25,0.0,0.25,-0.8719140291213989
ImageCLEFmedical_Caption_2026_valid_2450,"The definition of the distance to the boundary of the uterus in the median plane (sagittal plane through the midline of the body) on magnetic resonance images (an example of 1 patient, on a T2-weighted magnetic resonance image). A means the distance from the superior border of the fundus uteri to the superior border of the pubic symphysis. B means the distance from the anterior border of the uterus to the anterior border of the pubic symphysis","Sagittal view of the pelvis, showing the gestational sac and the pelvic floor structures.",0.8466931,0.10869565217391304,0.022222222222222227,0.10869565217391304,-1.266627550125122
ImageCLEFmedical_Caption_2026_valid_2451,Lumbar MRIThis is the lumbar MRI that ruled out lumbosacral origin.,Sagittal MRI of the lumbar spine showing a normal curvature and mild degenerative changes.,0.8897808,0.23999999999999996,0.08695652173913043,0.16,-0.3874362111091614
ImageCLEFmedical_Caption_2026_valid_2452,"Fluoroscopy-guided lumbar spine MRI with PSIThis demonstrates fluoroscopy-guided treatment of the patient's PSD.PSD, pubic symphysis diastasis; PSI, pubic symphysis injection",Anteroposterior (AP) pelvis radiograph.,0.81934375,0.0,0.0,0.0,-1.0940685272216797
ImageCLEFmedical_Caption_2026_valid_2453,"Plain AP pelvic radiograph, demonstrating PSDThis is an AP pelvic radiograph of the 1.4-cm pubic diastasis.AP, anteroposterior; PSD, pubic symphysis diastasis",Anteroposterior hip radiograph showing bilateral femoral bone structures.,0.86301494,0.125,0.0,0.0625,-0.9004762172698975
ImageCLEFmedical_Caption_2026_valid_2454,"Plain AP radiograph of the left hip. This is an AP radiograph of the left hip, demonstrating 1.4-cm pubic diastasis.AP, anteroposterior",Anteroposterior radiograph of the left hip showing a femoral neck fracture.,0.90550566,0.34285714285714286,0.24242424242424243,0.28571428571428575,-0.6199768781661987
ImageCLEFmedical_Caption_2026_valid_2455,Axial T2-weighted MR image of the chest revealing diffuse circumferential wall thickening of the esophagus (arrow).MR: magnetic resonance,"Axial T2-weighted MRI image of the thoracic spine, showing a paravertebral mass.",0.89232695,0.3636363636363637,0.2580645161290323,0.3636363636363637,-0.4777377247810364
ImageCLEFmedical_Caption_2026_valid_2456,Axial CT image of the chest illustrating diffuse circumferential wall thickening of the esophagus (arrow).CT: computed tomography,"Axial CT image of the chest, showing a well-defined, round mass in the mediastinum, likely representing a lymph node or other mediastinal lesion.",0.87084746,0.3333333333333333,0.25,0.3333333333333333,-0.45958298444747925
ImageCLEFmedical_Caption_2026_valid_2457,Transthoracal echocardiography of a tricuspid valve endocarditis,"A two-dimensional echocardiogram showing a view of the heart, with the left ventricle and atrial structures visualized.",0.84764916,0.16,0.0,0.08,-0.35362708568573
ImageCLEFmedical_Caption_2026_valid_2458,"Lateral cervical fluoroscopic radiograph, post-implantation. White arrows indicate the superior (at C7) and inferior edge of the SCS leads within the epidural space. Red arrows indicate posterior fusion screws. This image highlights the successful implantation of the SCS leads despite the presence of overlying surgical hardware.","Lateral thoracic spine radiograph demonstrating multiple vertebral body compression fractures, likely due to osteoporosis or other underlying pathology.  There is also evidence of vertebral body sclerosis at T11 and T12, potentially related to treatment or healing.",0.85154986,0.12048192771084339,0.0,0.09638554216867469,-0.5591758489608765
ImageCLEFmedical_Caption_2026_valid_2459,"Posterior-anterior radiograph of cervical spine. Posterior fixation with bilateral pedicle screws and segmental spine plating can be seen from C2-T2 levels, marked by red arrows. Anterior cervical discectomy and fusion with plate extends from C3-T1, marked by the blue arrow. Obtaining this image allows the interventional pain physician to assess the feasibility of lead placement in the goal distribution.",Anterior-posterior cervical spine radiograph demonstrating cervical rib fixation with multiple screws and rods.,0.8771709,0.2631578947368421,0.08108108108108109,0.18421052631578946,-0.6702147722244263
ImageCLEFmedical_Caption_2026_valid_2460,"Fluoroscopic radiograph status-post SCS implantation. Posterior-anterior fluoroscopic radiograph taken at the completion of SCS implantation. The blue arrow marks the inferior end of the SCS electrode; the red arrow marks the superior end (left at T1, right at C7 superiorly). The inferior ends of posterior fusion screws are indicated with yellow arrows bilaterally. The black arrow points to the plate from anterior cervical discectomy and fusion. This image highlights the successful implantation of SCS leads in a region of the cervical spine with significant overlying surgical hardware.",A fluoroscopic image shows a nephro-ureterostomy stent with a pigtail catheter in the urinary bladder. The proximal end of the catheter is located in the renal pelvis. There are coils and a glue visible in the ureter.,0.8433369,0.22047244094488186,0.032,0.1732283464566929,-0.902359127998352
ImageCLEFmedical_Caption_2026_valid_2461,Computer tomography showing huge bladder stone in coronal view,"Sagittal view of the abdomen showing a prominent bladder and surrounding structures, consistent with congenital absence of the right kidney.",0.8720125,0.20689655172413793,0.0,0.13793103448275865,-0.5807612538337708
ImageCLEFmedical_Caption_2026_valid_2462,X-ray fluoroscopy with right retrograde pyelogram showing no stone in right ureter,Fluoroscopic image of hip aspiration.,0.85529834,0.0,0.0,0.0,-1.1414918899536133
ImageCLEFmedical_Caption_2026_valid_2463,MRI imaging. Complete suprapatellar plica (arrow) preventing communication between the sub quadricipital recess and the rest of the joint space.,"A T2-weighted sagittal MRI image of the knee reveals a cyst within the PCL, indicated by the arrow.",0.85271645,0.358974358974359,0.10810810810810811,0.25641025641025644,-0.7656223773956299
ImageCLEFmedical_Caption_2026_valid_2464,Linear measurements included in this study (R1-R4) 21. C: condylion; Go: gonion; Pg: pogonion; RW: ramus width; RH: ramus height; CL: condylar length; CH: condylar height; ML: mandibular length.,"Orthodontic X-ray of a patient's lower jaw, showing teeth and related measurements.",0.80994695,0.045454545454545456,0.0,0.045454545454545456,-1.0765690803527832
ImageCLEFmedical_Caption_2026_valid_2465,"OPG with tangential lines measuring bony points a, b, and c.","Panoramic radiograph of a dental arch, showing the maxillary and mandibular incisors, canines, and premolars. Measurements of the SCGA (symphyseal canine groove angle) and canine angulation are evident.",0.83016753,0.15384615384615383,0.0,0.10256410256410255,-0.7564032673835754
ImageCLEFmedical_Caption_2026_valid_2466,Celiac artery dissection (arrow) (frontal plane).,A cross-sectional CT image of the abdomen showing the major abdominal vessels.,0.8718505,0.0,0.0,0.0,-0.6241031885147095
ImageCLEFmedical_Caption_2026_valid_2467,Celiac artery dissection (arrowhead) (sagittal plane).,Sagittal view of the spine showing a vessel.,0.8918922,0.14285714285714288,0.0,0.14285714285714288,-0.9457994699478149
ImageCLEFmedical_Caption_2026_valid_2468,"Celiac artery dissection (arrow), splenic infarct (coronal plane).Celiac artery dissection extending to irregular and stenotic splenic artery, along with hypodensity of spleen suggestive of ischemia/infarcts.",Axial CT image of the abdomen showing a partially occluded superior mesenteric artery (SMA) at its origin.,0.8373553,0.0909090909090909,0.0,0.04545454545454545,-0.7142476439476013
ImageCLEFmedical_Caption_2026_valid_2469,Patient 3 transesophageal echocardiogram showing echo-dense pericardial effusion suggestive of bloody effusion and tamponade,Transthoracic echocardiography showing a pericardial effusion.,0.89732206,0.28571428571428575,0.10526315789473682,0.28571428571428575,-0.5646893978118896
ImageCLEFmedical_Caption_2026_valid_2470,Patient 2 echocardiogram showing SURGIFLO Injection Through the Pericardial Drain. Note the Small but Present Effusion,Transthoracic echocardiogram (TTE) demonstrating the heart.,0.84271544,0.18181818181818182,0.0,0.18181818181818182,-0.7764919400215149
ImageCLEFmedical_Caption_2026_valid_2471,Second patient MRI scan of the lesser pelvis eight months after the procedure.,Sagittal MRI showing a large fluid-filled structure within the pelvic cavity.,0.88826936,0.16,0.0,0.16,-0.5689957737922668
ImageCLEFmedical_Caption_2026_valid_2472,First patient MRI scan of the lesser pelvis. Green arrow shows the lesion.,A T2-weighted MRI of the pelvis reveals a 3.9 cm cervical mass with a central cystic component.,0.8943617,0.25,0.06666666666666667,0.25,-0.32653486728668213
ImageCLEFmedical_Caption_2026_valid_2473,Second patient MRI scan of lesser pelvis. Green arrow shows the cyst.,Sagittal MRI showing a retrocervical cystic lesion.,0.8845926,0.2105263157894737,0.0,0.2105263157894737,-0.779119074344635
ImageCLEFmedical_Caption_2026_valid_2474,Preoperative radiograph. Image by Dr. Khyati Manik,"Intraoral periapical radiograph of a mandibular molar tooth, showing evidence of tooth decay and potential impaction.",0.83494294,0.08695652173913043,0.0,0.08695652173913043,-0.5155723690986633
ImageCLEFmedical_Caption_2026_valid_2475,Working length radiograph. Image by Dr. Khyati Manik,Root canal radiography showing a radiolucent area at the apex of tooth number 7 on the left side.,0.8340477,0.0,0.0,0.0,-0.5820449590682983
ImageCLEFmedical_Caption_2026_valid_2476,"Visualization of the craniocaudal spread of local anesthetic (LA)Cr: cranial, Ca: caudal, A: anterior, P: posterior, TP: transverse process, LA: local anesthetic",Ultrasound image showing a needle inserted for a brachial plexus block. The LA spread is visualized.,0.8192804,0.2564102564102564,0.0,0.10256410256410256,-0.934860110282898
ImageCLEFmedical_Caption_2026_valid_2477,"Sonoanatomy of the lower thoracic spine. ESM: erector spinae muscle; TP: transverse process, PVS: paravertebral space, Cr: cranial, Ca: caudal, A: anterior, P: posterior",Ultrasound image showing the paravertebral space (PVS) between the transverse processes (TP) of the vertebrae. The erector spinae muscle group (ESM) is visible.,0.85456043,0.5106382978723404,0.22222222222222224,0.2127659574468085,-0.5272011160850525
ImageCLEFmedical_Caption_2026_valid_2478,"CT scan image of a large collection determining symptomatic gastric compression. CT, computed tomography.",Abdominal CT scan showing a large cystic splenic mass.,0.8919269,0.34782608695652173,0.1904761904761905,0.34782608695652173,-0.6253029704093933
ImageCLEFmedical_Caption_2026_valid_2479,"CT scan image of WON drained endoscopically with multiple transluminal gateway technique, with a transgastric 20 mm and a transduodenal 15 mm LAMS. CT: computed tomography; WON: walled-off necrosis; LAMS: lumen-apposing metal stent.","Abdominal CT scan revealing a hyperdense fluid collection surrounding the duodenum and tracking into the paracolic gutters, potentially representing a paraduodenal hemorrhage or other fluid-related abnormality.",0.82683563,0.16129032258064516,0.03333333333333333,0.16129032258064516,-0.5204234719276428
ImageCLEFmedical_Caption_2026_valid_2480,"CT scan image of a necrotizing pancreatitis, with hypoenhancing areas of pancreatic parenchyma. CT, computed tomography.","CT scan of the abdomen revealing a complex fluid collection, likely a hematoma, in the region of the spleen and extending to the descending colon and pancreatic tail.",0.8620966,0.2727272727272727,0.047619047619047616,0.2727272727272727,-0.13725028932094574
ImageCLEFmedical_Caption_2026_valid_2481,MRI brain showing a large pituitary macroadenoma,"An MRI shows a mass in the brainstem, potentially involving the posterior nasopharynx, with heterogenous contrast enhancement.",0.8518923,0.25,0.09090909090909091,0.25,-0.4097912311553955
ImageCLEFmedical_Caption_2026_valid_2482,CT brain scan showing no evidence of haemorrhage or ischaemia and a large sellar mass measuring 2.9x2.7x4.1 cm,Axial CT image of the brain showing a hyperdense lesion in the brainstem.,0.8684537,0.2941176470588235,0.0,0.23529411764705882,-1.0042905807495117
ImageCLEFmedical_Caption_2026_valid_2483,Initial panoramic radiograph of the patient,"Panoramic radiograph of a dental arch, showing teeth.",0.9224887,0.42857142857142855,0.3333333333333333,0.42857142857142855,-0.45744049549102783
ImageCLEFmedical_Caption_2026_valid_2484,MRI chest showing right basal cystic lesion extending into medial left lung (with permission).,"T2-weighted MRI image of the chest in a coronal plane, showing bilateral hyperintense bronchi and emphysematous right upper lobe.",0.8577755,0.23529411764705882,0.0,0.23529411764705882,-0.3199702501296997
ImageCLEFmedical_Caption_2026_valid_2485,Ultrasound imaging displaying a large hematoma in the superficial posterior compartment.,Ultrasound image of the abdomen.,0.9272331,0.37499999999999994,0.14285714285714288,0.37499999999999994,-0.7006446123123169
ImageCLEFmedical_Caption_2026_valid_2486,The solid tumor in the right moiety of the kidney,CT scan of the abdomen showing a solid renal mass in the left kidney.,0.91343856,0.5,0.18181818181818185,0.41666666666666663,-0.26211094856262207
ImageCLEFmedical_Caption_2026_valid_2487,CT scan demonstrated a bladder mass situated at the dome,CT image of the pelvis showing a cystic lesion with a surrounding fluid collection.,0.89511037,0.25,0.0,0.16666666666666666,-0.5596002340316772
ImageCLEFmedical_Caption_2026_valid_2488,"CT angiogram revealed numerous thrombosis sites. The superior vena cava displayed an area of complete distal thrombosis between the right atrium shedding and the azygos vein cross opening in the superior vena cava, on a length of 2.8 cm, with dilated azygos (red arrow) and hemiazygos veins (blue arrow).",Coronal CT angiography showing a thoracic aortic dissection with a DeBakey type I dissection extending to the left iliac artery.,0.84280443,0.11428571428571428,0.0,0.08571428571428572,-0.9555903673171997
ImageCLEFmedical_Caption_2026_valid_2489,The inferior vena cava (arrow) showed significant decalibration near the L4 vertebral body with no lumen detected.,"CT scan of the abdomen showing a large, fat-containing lesion within the abdomen. The splenic artery and vein are visible within the lesion.",0.8561534,0.14634146341463414,0.0,0.14634146341463414,-0.5783039927482605
ImageCLEFmedical_Caption_2026_valid_2490,Schematic diagram of sagittal spine parameters measurement. Thoracolumbar kyphosis (TLK) is the angle between T10 and L2. Lumbar lordosis (LL) is the angle between L1 and S1. Pelvic incidence (PI) is the angle between the vertical line at the midpoint of the upper endplate of S1 and the midpoint of the line connecting the centers of the femoral heads. Sacral slope (SS) is the angle between the upper endplate of S1 and the horizontal line. Sagittal vertical axis (SVA) is the distance from the upper posterior corner of S1 to the C7 plumb line,X-ray image of the spine.,0.8331076,0.06,0.020408163265306128,0.04,-1.2200734615325928
ImageCLEFmedical_Caption_2026_valid_2491,Schematic diagram of coronal spine parameters measurement. The Cobb's angle is measured between the most inclined vertebrae. Coronal balance distance (CBD) is the distance between the C7 plumb line and the central sacral vertical line (CSVL). Apical vertebral translation (AVT) is the horizontal distance from the CSVL to the apex of the vertebral body or the center of the lumbar disk,"An anteroposterior (AP) x-ray of the spine showing a coronal image of the ribs, spine, and pelvis. The Cobb angle and AVT measurements are visible.",0.84243363,0.2727272727272727,0.06976744186046512,0.18181818181818182,-0.663968563079834
ImageCLEFmedical_Caption_2026_valid_2492,Computed tomography scans revealed a pseudoaneurysm from the left coronary artery. The arrow indicates the pseudoaneurysm.,"Aortic dissection, axial view.",0.85337806,0.0,0.0,0.0,-1.191608190536499
ImageCLEFmedical_Caption_2026_valid_2493,Thickening of the coraco-humeral ligament,"Ultrasound of the foot showing the proximal portion of the mUCL and UHJ space, indicated by dashed lines.",0.83209324,0.16666666666666666,0.0909090909090909,0.16666666666666666,-1.204193353652954
ImageCLEFmedical_Caption_2026_valid_2494,Long head of the biceps tendon (LHBT) sheath effusion,"Ultrasound image of the left axillary region, showing a suspicious mass.",0.8476158,0.19999999999999998,0.11111111111111112,0.19999999999999998,-0.9463973045349121
ImageCLEFmedical_Caption_2026_valid_2495,The folding of the infraspinatus tendon during passive external rotation,Ultrasound image showing a cross-sectional view of the abdominal region.,0.85197544,0.1904761904761905,0.10526315789473685,0.1904761904761905,-1.0210354328155518
ImageCLEFmedical_Caption_2026_valid_2496,Thickening of rotator interval (RI),"Ultrasound image of the knee joint, showing the medial condyle.",0.84538287,0.13333333333333333,0.0,0.13333333333333333,-1.0781009197235107
ImageCLEFmedical_Caption_2026_valid_2497,Ultrasound-guided infiltrative treatment: hydrodistention of the gleno-humeral joint through a posterior access to the shoulder joint,"Ultrasound image showing a 19G needle and guidewire, identified by yellow arrows, inserted under ultrasound guidance.",0.83131975,0.11764705882352941,0.0,0.11764705882352941,-0.8953852653503418
ImageCLEFmedical_Caption_2026_valid_2498,Lateral radiograph of a first metacarpal bone showing uneven dorsal cortex shape.,Anteroposterior radiograph of a forearm with a radial head dislocation.,0.88515145,0.2727272727272727,0.19999999999999998,0.2727272727272727,-0.47187304496765137
ImageCLEFmedical_Caption_2026_valid_2499,"CT scan image at the time of presentation. Mass-like opacity within the left upper lobe (LUL), 7.2 x 5.5 x 7.8 cm in size, along with mediastinal lymphadenopathy.","A computed tomography (CT) image of the chest reveals a region of consolidation in the left lung, indicated by the blue arrow.",0.85979086,0.25925925925925924,0.03846153846153846,0.2222222222222222,-0.8408172726631165
ImageCLEFmedical_Caption_2026_valid_2500,Second CT scan on the day of admission. Increased mass-like consolidation left upper lobe (LUL) measuring 9.5 cm.,"Axial CT image of the chest, showing a large consolidative opacity in the left lung field.",0.88691115,0.2777777777777778,0.0,0.22222222222222224,-0.7632017135620117
ImageCLEFmedical_Caption_2026_valid_2501,Imaging status post percutaneous biopsy. Status post percutaneous biopsy of low-density cystic collection within the periphery of the right upper lobe (RUL) with development of ipsilateral pleural effusion and mild left mediastinal shift.,CT scan of the chest revealing a wedge-shaped opacity.,0.83787787,0.0909090909090909,0.047619047619047616,0.0909090909090909,-1.054324984550476
ImageCLEFmedical_Caption_2026_valid_2502,CT scan image at follow-up. Persistent posterior right upper lobe (RUL) cystic structure.,Axial CT image of the chest showing a possible pulmonary nodule in the right lower lobe.,0.8821859,0.26666666666666666,0.0,0.26666666666666666,-0.03952501714229584
ImageCLEFmedical_Caption_2026_valid_2503,"Follow-up CT scan of the chest. Interval resolution of previously seen airspace disease within LUL. Numerous mediastinal lymph nodes, many of them are subcentimeter in size.","CT scan of the chest, axial view, showing the major vessels and lung tissue.",0.8728622,0.24390243902439024,0.20512820512820515,0.24390243902439024,-0.7555689811706543
ImageCLEFmedical_Caption_2026_valid_2504,"Chest CT scan image after two months. Interval increased size of posterior right upper lobe (RUL) mass-like consolidation with internal lucencies, now measures 4.7 x 3.8 cm.",CT scan of the chest revealing consolidation in the right upper lobe of the lung.,0.8863855,0.3555555555555555,0.1395348837209302,0.26666666666666666,-0.8418513536453247
ImageCLEFmedical_Caption_2026_valid_2505,"Positron emission tomography (PET) scan image of the patient's lung. Lobulated, partially spiculated with surrounding ground glass fibrotic changes in the posterior segment pleural base centrally necrotic fibrotic pulmonary lesion in the right upper lobe (RUL).","CT scan of the chest reveals a persistent right lung mass, potentially with an abscess, and a resolved left lung mass.",0.84797955,0.20689655172413793,0.03571428571428571,0.1724137931034483,-0.8280595541000366
ImageCLEFmedical_Caption_2026_valid_2506,Computed tomography angiogram image pre-embolization of the vasculature feeding pulmonary arteriovenous malformation,"A catheter-based device is deployed within the left atrium, likely for diagnostic or therapeutic purposes.",0.82996297,0.06896551724137931,0.0,0.06896551724137931,-0.6690611243247986
ImageCLEFmedical_Caption_2026_valid_2507,Computed tomography angiogram image showing successful embolization of vasculature feeding the pulmonary arteriovenous malformation using Amplatzer Vascular Plug II,Coronary angiogram showing a microcatheter positioned in the right pulmonary artery.,0.86212885,0.26666666666666666,0.0,0.26666666666666666,-0.6393045783042908
ImageCLEFmedical_Caption_2026_valid_2508,Chest X-ray at 1-week follow-up. Note the increased opacity around the cardiac silhouette at the site of angioembolization,PA chest radiograph.,0.8710954,0.08333333333333333,0.0,0.08333333333333333,-1.2322275638580322
ImageCLEFmedical_Caption_2026_valid_2509,Post-operative contrast-enhanced computed tomography angiogram (CTA).,"Transverse CT image of the upper chest, displaying the structures of the neck and upper thorax.",0.8464078,0.0,0.0,0.0,-0.980379581451416
ImageCLEFmedical_Caption_2026_valid_2510,Abdominal X-ray showing dilated loops with fluid levels confirming intestinal obstruction,Abdominal X-ray demonstrating bowel gas pattern.,0.9226282,0.3157894736842105,0.23529411764705885,0.3157894736842105,-0.8110893368721008
ImageCLEFmedical_Caption_2026_valid_2511,Plain radiograph after the first revision surgery,Anteroposterior radiograph of the pelvis showing a total hip arthroplasty (THA) in the left hip.,0.8703393,0.18181818181818182,0.0,0.18181818181818182,-1.2420812845230103
ImageCLEFmedical_Caption_2026_valid_2512,Plain radiograph one week after the first THAPosterior dislocation of the hip joint was revealed. THA - total hip arthroplasty,Anteroposterior radiograph of the pelvis demonstrating a total hip arthroplasty (THA) implant in the left hip joint.,0.90422523,0.5555555555555555,0.23529411764705882,0.33333333333333337,-0.3082442283630371
ImageCLEFmedical_Caption_2026_valid_2513,Transabdominal ultrasound of a right anechoic cyst (arrow) measuring 4.9 x 3.8 x 6.1 cm adjacent to the right ovary.,Ultrasound image of the abdomen showing a cystic mass in the right iliac fossa.,0.87157667,0.27027027027027023,0.05714285714285715,0.27027027027027023,-0.6906260848045349
ImageCLEFmedical_Caption_2026_valid_2514,Axial T2 weighted pelvic MRI without contrast identifying a right adnexal cyst (yellow arrow) measuring 4 cm.,Axial T2 fast spin-echo shows a complex cystic mass with a fat globule in the left adnexa.,0.8970433,0.17142857142857143,0.06060606060606061,0.17142857142857143,-0.6222511529922485
ImageCLEFmedical_Caption_2026_valid_2515,An unenhanced CT scan of the abdomen and pelvis revealing a hypodense lesion seen at the pancreatic tail associated with mild peripancreatic fatty stranding.,Abdominal CT scan showing a possible intra-abdominal mass.,0.87509465,0.18181818181818182,0.06451612903225806,0.18181818181818182,-0.801284909248352
ImageCLEFmedical_Caption_2026_valid_2516,A CT scan of the abdomen and pelvis with contrast showing a pancreatic tail arteriovenous malformation.,Coronal CT image showing a large mass in the abdomen with multiple vessels entering it.,0.89017045,0.38709677419354843,0.1379310344827586,0.2580645161290323,-0.43833231925964355
ImageCLEFmedical_Caption_2026_valid_2517,Abdominal CT with intravenous contrast showing a pseudocyst.,"Abdominal CT scan showing a large fluid collection near the spleen, potentially representing a ruptured spleen or other abdominal pathology.",0.8940146,0.28571428571428575,0.15384615384615385,0.28571428571428575,-0.1713487058877945
ImageCLEFmedical_Caption_2026_valid_2518,"Zoomed-in view of the tricuspid valve in apical four-chambered view, redemonstrating the mobile echo density as seen in Video 2 (pointers).",Transthoracic echocardiography image showing vegetation on the ventricular side of the aortic valve.,0.83437765,0.2222222222222222,0.05882352941176471,0.16666666666666669,-0.7454054355621338
ImageCLEFmedical_Caption_2026_valid_2519,Measurement of the OAI in children with hip dysplasia.,"Anteroposterior radiograph of the pelvis showing hip measurements, including the distance between the femoral head and acetabulum (OA1).",0.851219,0.2962962962962963,0.07999999999999999,0.2222222222222222,-0.5899075269699097
ImageCLEFmedical_Caption_2026_valid_2520,Measurement of the CAI in children with hip dysplasia.,"Coronal T1-weighted MRI of the pelvis, demonstrating the cartilaginous acetabular index (CAI) and the Hilgenreiners line.",0.8610001,0.23076923076923078,0.08333333333333333,0.23076923076923078,-0.90863037109375
ImageCLEFmedical_Caption_2026_valid_2521,Measurement of the CAHI (A/(A + B)) in children with hip dysplasia.,"T2 STIR axial image of the pelvis showing a large, heterogeneous lesion in the right acetabulum, possibly representing a bone marrow edema or abscess. The left femoral head appears normal.",0.8365352,0.23809523809523808,0.05,0.19047619047619044,-0.8900282382965088
ImageCLEFmedical_Caption_2026_valid_2522,Panoramic section showing different variables of anterior loop assessed in the study,"Panoramic radiograph of the mandible, showing the mental foramen and other structures.",0.8808073,0.3333333333333333,0.0,0.25,-0.7266741991043091
ImageCLEFmedical_Caption_2026_valid_2523,Bismuth type 4 stricture on magnetic resonance cholangiopancreatography,Abdominal MRI shows a dilated intrahepatic duct containing multiple stones.,0.80021197,0.0,0.0,0.0,-0.6694840788841248
ImageCLEFmedical_Caption_2026_valid_2524,Bismuth type 3 stricture on magnetic resonance cholangiopancreatography,Axial MRI of the abdomen showing the common bile duct.,0.8163091,0.0,0.0,0.0,-0.882274866104126
ImageCLEFmedical_Caption_2026_valid_2525,CXR with bilateral pneumothorax and chest tubes. Black arrows point to the pneumothorax and red arrows point to the chest tubes.CXR: chest X-ray,Chest radiograph showing bilateral pulmonary infiltrates.,0.87415844,0.12903225806451613,0.0,0.06451612903225806,-1.3900070190429688
ImageCLEFmedical_Caption_2026_valid_2526,CT chest showing bilateral pulmonary infiltrates and right-sided effusion.The blue arrow shows right-side effusion and the black arrows show bilateral infiltrates.,CT chest image depicting bilateral pulmonary masses and lymphangitic carcinomatosis. There are also bilateral pleural effusions and compressive atelectasis in the right lower lobe. Mediastinal and hilar lymphadenopathy are also observed.,0.8553258,0.3636363636363636,0.11320754716981132,0.3272727272727273,-0.7351466417312622
ImageCLEFmedical_Caption_2026_valid_2527,Phase-sensitive inversion recovery sequence (PSIR) demonstrating mesomyocardial late gadolinium enhancement in the septum and inferior wall of the left ventricle (insertion of the septum and right ventricle).,"CMR image showing areas of hyperenhancement in the basal left ventricle, likely indicating myocardial fibrosis.",0.8631493,0.23255813953488372,0.0975609756097561,0.18604651162790697,-0.8277826309204102
ImageCLEFmedical_Caption_2026_valid_2528,Transabdominal ultrasonography of the transposed right ovary.,"Ultrasound showing a hypoechoic, ill-defined lesion in the liver.",0.85886455,0.11764705882352941,0.0,0.11764705882352941,-0.889897346496582
ImageCLEFmedical_Caption_2026_valid_2529,Axial contrast-enhanced abdominal CT showing an abnormal loop of small bowel in RUQ (yellow arrows) with diffuse pneumatosis. CT: computed tomography; RUQ: right upper quadrant,"CT abdomen shows a 3.7 x 2.5 x 3.1 cm density at the root of mesentery anterior to the aorta at the level of the distal duodenum (Red Arrow), Dilated intrahepatic biliary ducts (Yellow arrow).",0.82897794,0.15625,0.03225806451612903,0.15625,-0.49289119243621826
ImageCLEFmedical_Caption_2026_valid_2530,Coronal contrast-enhanced abdominal CT revealing pneumatosis cysts (yellow arrows) scattered throughout the small bowel,"CT scan revealing multiple air-filled loops of bowel in the abdomen, indicative of bowel obstruction.",0.8814311,0.2580645161290323,0.0,0.2580645161290323,-0.5375842452049255
ImageCLEFmedical_Caption_2026_valid_2531,"Measurement of CG angle on digitized OPGCG, condylar guidance; OPG, orthopantomogram","Panoramic radiograph of a complete dentition, showing the Frankfurt horizontal plane, Frankburg horizontal plane, condylar guidance, and condylar path.",0.8286677,0.19999999999999998,0.07142857142857142,0.19999999999999998,-0.43667906522750854
ImageCLEFmedical_Caption_2026_valid_2532,Skeletal and dental – angular and linear measurements on digitized lateral cephalogram1. SNA: angle sella point A (angle); 2. SNB: angle sella point B (angle); 3. FMA: Frankfurt horizontal-mandibular plane angle; 4. SN-OP: sella nasion plane-occlusal plane angle; 5. OP-MP: occlusal plane-mandibular plane angle; 6. L1-MP: lower incisal inclination to mandibular plane (angle); 7. U1-SN: upper incisor-mandibular plane angle; 8. L6-MP: lower first molar-mandibular plane angle; 9. L6-MP (mm): lower first molar-mandibular plane distance; 10. L1-MP (mm): lower incisor-mandibular plane distance; 11. U6-PP (mm): upper first molar-palatal plane distance; 12. U1-PP (mm): upper incisor-palatal plane distance; 13. PM-MP (mm): premolar(first)-mandibular plane distance,"Panoramic view of a skull, highlighting key anatomical landmarks. Key measurements, including ANB angle, Or-Po-Pog angle, and other angles, are indicated.",0.80064803,0.08275862068965517,0.0,0.05517241379310345,-1.0025103092193604
ImageCLEFmedical_Caption_2026_valid_2533,Cerebral digital subtraction angiography (DSA) via a right vertebral artery injection demonstrating a tumor (arrow) located below the straight sinus in the lateral view.,Cerebral angiogram showing a stenosis in the right middle cerebral artery.,0.89789724,0.34285714285714286,0.06060606060606061,0.2285714285714286,-0.82845139503479
ImageCLEFmedical_Caption_2026_valid_2534,Preoperative radiograph where the arrow is indicating incomplete root formation along with a periapical lesion.,"Intraoral radiograph of a tooth, showing a fracture line.",0.88949007,0.16666666666666669,0.0,0.16666666666666669,-0.9774231910705566
ImageCLEFmedical_Caption_2026_valid_2535,Sealing of apex using Biodentine and obturation done using thermoplasticized gutta-percha.,Radiographic image showing a tooth with a core build-up.,0.8380468,0.0,0.0,0.0,-1.047659158706665
ImageCLEFmedical_Caption_2026_valid_2536,Follow-up after six months where a significant amount of healing was appreciated with no widening of the periodontal ligament.,Intraoral radiograph showing tooth 21 after fragment reattachment.,0.8471121,0.07142857142857144,0.0,0.07142857142857144,-1.258768081665039
