"ID","Caption"
"ImageCLEFmedical_Caption_2026_valid_200","CT scan showing a large right-sided pneumothorax with significant lung collapse indicated by the arrow."
"ImageCLEFmedical_Caption_2026_valid_201","CT scan showing a 2.5 cm × 1.5 cm mass in the right upper lobe of the lung, with no associated lymphadenopathy or pleural effusion."
"ImageCLEFmedical_Caption_2026_valid_202","Axial CT scan of the chest showing normal lung parenchyma with no focal lesions or opacities."
"ImageCLEFmedical_Caption_2026_valid_203","AP supine chest radiograph showing a large right-sided pneumothorax (red star) with a mediastinal shift (blue star) and a visible air-fluid level."
"ImageCLEFmedical_Caption_2026_valid_204","CT scan showing right-sided pneumothorax with air collection in the pleural space."
"ImageCLEFmedical_Caption_2026_valid_205","Anatomical illustration of the leg segments of a crustacean, labeled as T1, T2, T3 (claw), femur, and tibia."
"ImageCLEFmedical_Caption_2026_valid_206","Left parietal lobe hemorrhage with mass effect."
"ImageCLEFmedical_Caption_2026_valid_207","CT scan showing right and left breast masses with arrows indicating abnormal tissue density in both breasts."
"ImageCLEFmedical_Caption_2026_valid_208","Axial CT scan showing a large, well-circumscribed, lobulated mass in the right upper lobe (blue arrows), consistent with a pulmonary lesion."
"ImageCLEFmedical_Caption_2026_valid_209","CT scan showing a large mediastinal mass with central airway compression and surrounding lymphadenopathy."
"ImageCLEFmedical_Caption_2026_valid_210","CT scan showing a right breast mass (blue arrow)."
"ImageCLEFmedical_Caption_2026_valid_211","PET/CT scan showing multiple hotspots in the brain, mediastinum, and limbs, indicating areas of increased metabolic activity."
"ImageCLEFmedical_Caption_2026_valid_212","CT scan showing bilateral pulmonary nodules."
"ImageCLEFmedical_Caption_2026_valid_213","Brain CT showing bilateral cerebellar hypodensity and midline shift, consistent with cerebellar hemorrhage."
"ImageCLEFmedical_Caption_2026_valid_214","CT scan showing a central mediastinal mass with a red arrow indicating the lesion."
