"ID","Caption"
"ImageCLEFmedical_Caption_2026_valid_3672","Abdominal computed tomography demonstrating an irregular hypodense lesion in the spleen."
"ImageCLEFmedical_Caption_2026_valid_3673","Chest X-ray obtained after intubation."
"ImageCLEFmedical_Caption_2026_valid_3674","Chest X-ray showing diffuse interstitial pneumonitis"
"ImageCLEFmedical_Caption_2026_valid_3675","CT images of the chest revealing bilateral ground glass infiltrates and consolidations with bronchiectasis and peripheral fibrotic changes"
"ImageCLEFmedical_Caption_2026_valid_3676","Coronal CT scan of abdomen with intravenous contrast demonstrating left splenic infarcts (arrows). CT: computed tomography"
"ImageCLEFmedical_Caption_2026_valid_3677","CT abdomen with contrast.Arrow pointing at thrombus in splenic artery."
"ImageCLEFmedical_Caption_2026_valid_3678","Contrast CT abdomen pelvis of the caecum and terminal ileum. Contrast CT abdomen pelvis image of the caecum and terminal ileum with orange arrow showing the ileo-colonic stricture and red arrow showing the transition point."
"ImageCLEFmedical_Caption_2026_valid_3679","Axial view of CT scan abdomen and pelvis without contrast"
"ImageCLEFmedical_Caption_2026_valid_3680","Abdominal X-ray"
"ImageCLEFmedical_Caption_2026_valid_3681","Computed tomography scan at the time of initial presentation. Sagittal computed tomography scan of the lumbar spine at the time of initial presentation revealing a fracture of the transverse process of L2"
"ImageCLEFmedical_Caption_2026_valid_3682","Sagittal CT with contrast of the lumbar spine showing herniated disc at L1-L2 (white arrow), with loss of disc height (black arrow)"
"ImageCLEFmedical_Caption_2026_valid_3683","CT lumbar spine sagittal view (black arrow)"
"ImageCLEFmedical_Caption_2026_valid_3684","CT scan of the chest showing multifocal patchy/nodular infiltrates (black arrow) and diffuse reticulation (red arrow)"
"ImageCLEFmedical_Caption_2026_valid_3685","Sagittal view of MRI showing severe spinal stenosis at the C3-C4 level (blue arrow)."
"ImageCLEFmedical_Caption_2026_valid_3686","Lateral cervical radiograph demonstrating a small radiolucent lesion in the left neck soft tissue."
"ImageCLEFmedical_Caption_2026_valid_3687","The angular parameter of the angle of the gonial angle (AGA)"
"ImageCLEFmedical_Caption_2026_valid_3688","Chest computed tomography angiography scan of the left sided pericardial effusion with diffuse mediastinal lymphadenopathy"
"ImageCLEFmedical_Caption_2026_valid_3689","Late gadolinium enhancement (LGE) in the left ventricle with a mid to apical distribution"
"ImageCLEFmedical_Caption_2026_valid_3690","Echocardiogram demonstrating severe pericardial effusion (black arrows) with a pericardial thickness of 1.67 cm (white arrows)."
"ImageCLEFmedical_Caption_2026_valid_3691","Ultrasound image of the femoral nerve and the femoral artery."
"ImageCLEFmedical_Caption_2026_valid_3692","PET/CT."
"ImageCLEFmedical_Caption_2026_valid_3693","Panoramic radiograph."
"ImageCLEFmedical_Caption_2026_valid_3694","Postoperative X-ray scan reveals the complete excision of the lesion in the maxilla."
"ImageCLEFmedical_Caption_2026_valid_3695","Panoramic radiograph after 36 months of follow-up, showing the right and left mandibular canals (red arrows)"
"ImageCLEFmedical_Caption_2026_valid_3696","Transesophageal echocardiography (TEE) showing severe mitral regurgitation"
"ImageCLEFmedical_Caption_2026_valid_3697","Chest X-ray."
"ImageCLEFmedical_Caption_2026_valid_3698","Chest X-ray showing right lower lobe pulmonary consolidation"
"ImageCLEFmedical_Caption_2026_valid_3699","Preoperative radiograph of the right hand."
"ImageCLEFmedical_Caption_2026_valid_3700","The black line is the line drawn from the tip of the hook to the tip of the pin."
"ImageCLEFmedical_Caption_2026_valid_3701","T2-weighted sagittal magnetic resonance image of the cervical spine. White arrow: lesion; yellow arrow: epidural abscess."
"ImageCLEFmedical_Caption_2026_valid_3702","MRI of the cervical spine at the C5-C6 level: axial T2-weighted image (A) and axial T1-weighted image (B) showing the right-sided C5-C6 disc herniation at the C5-C6 level.MRI: magnetic resonance imaging"
"ImageCLEFmedical_Caption_2026_valid_3703","T2-weighted sagittal magnetic resonance imaging (MRI) scan of the cervical spine showing the myelopathy."
"ImageCLEFmedical_Caption_2026_valid_3704","Magnetic resonance imaging of the right breast. Red arrow: right breast lesion. Yellow arrow: right axillary lymphadenopathy."
"ImageCLEFmedical_Caption_2026_valid_3705","Fluoroscopic image of the superior mesenteric artery showing the tip of the 7F stent (white arrows)."
"ImageCLEFmedical_Caption_2026_valid_3706","Intraoperative angiography shows a superior mesenteric artery aneurysm (white arrowheads) with occlusion of the distal portion"
"ImageCLEFmedical_Caption_2026_valid_3707","Ultrasound-guided left lateral approach to the inferior epigastric perforator artery (ITL). AP, anterior peritoneum; SP, spinous process."
"ImageCLEFmedical_Caption_2026_valid_3708","Needle in the superior aspect of the SVC. SVC: superior vena cava; SP: scalene muscle; VP: vertebral process; SCTL: costal ligament of the diaphragm; TPV: thoracic paravertebral space."
"ImageCLEFmedical_Caption_2026_valid_3709","CT angiography of the abdomen without contrast."
"ImageCLEFmedical_Caption_2026_valid_3710","Chest CT showing multiple patchy ground glass opacities and consolidations."
"ImageCLEFmedical_Caption_2026_valid_3711","Case 3: CT scan of the chest (axial view) revealing multiple patchy consolidations with air bronchograms in both lungs."
"ImageCLEFmedical_Caption_2026_valid_3712","CT scan of the chest showing right-sided pleural effusion."
"ImageCLEFmedical_Caption_2026_valid_3713","Chest computed tomography scans. A 54-year-old man who was admitted to the hospital with fever and cough for 12 days. A chest computed tomography scan revealed consolidation and ground glass opacity in the right upper lobe, and bilateral lower lobe consolidation and ground glass opacity."
"ImageCLEFmedical_Caption_2026_valid_3714","CT chest."
"ImageCLEFmedical_Caption_2026_valid_3715","Chest X-ray.Arrows showing bilateral hilar prominence"
"ImageCLEFmedical_Caption_2026_valid_3716","Axial FLAIR sequence image shows hyperintensity in the right caudate nucleus."
"ImageCLEFmedical_Caption_2026_valid_3717","Case 1: at 19 weeks of gestation, the fetal heart rate was 120/min."
"ImageCLEFmedical_Caption_2026_valid_3718","Example of measurement of BMD in the femoral neck using the cone-beam CT method."
"ImageCLEFmedical_Caption_2026_valid_3719","X-ray of the pelvis with both hips showing a right hip total arthroplasty with a periprosthetic fracture of the femoral neck and a left hip with a periprosthetic fracture of the femoral neck."
"ImageCLEFmedical_Caption_2026_valid_3720","The image shows a lateral view of the ankle joint with a subluxation of the talonavicular joint (arrow)"
"ImageCLEFmedical_Caption_2026_valid_3721","Ultrasound image of left adnexal mass"
"ImageCLEFmedical_Caption_2026_valid_3722","A complex adnexal mass (A) is seen adjacent to the left ovary (LT OV). A small amount of free fluid is noted around the adnexal mass (B)"
"ImageCLEFmedical_Caption_2026_valid_3723","Ultrasonographic image of the right adnexa at 22 weeks of gestation. A: right adnexal mass. B: normal ovary."
"ImageCLEFmedical_Caption_2026_valid_3724","Transvaginal ultrasound demonstrating a tubular and cystic mass in the left adnexa."
"ImageCLEFmedical_Caption_2026_valid_3725","Ultrasound image of the left adnexa showing a small sac with a yolk sac and a few yolk membranes."
"ImageCLEFmedical_Caption_2026_valid_3726","CT abdomen"
"ImageCLEFmedical_Caption_2026_valid_3727","CT scan of the abdomen. A, anterior; R, right. A 18-8-mm mass is seen in the portal vein on the axial slice"
"ImageCLEFmedical_Caption_2026_valid_3728","Balloon marker and its position in the left circumflex coronary artery"
"ImageCLEFmedical_Caption_2026_valid_3729","Non-infectious pulmonary aspergillosis"
"ImageCLEFmedical_Caption_2026_valid_3730","CBCT scan showing the root canal area."
"ImageCLEFmedical_Caption_2026_valid_3731","Axial CT image of the patient's neck demonstrates the mass (white arrowheads) within the right parotid gland. The blue arrow demonstrates the invasion of the right external jugular vein with extension into the right cervical lymphadenopathy.CT, computed tomography."
"ImageCLEFmedical_Caption_2026_valid_3732","Abdominal X-ray showing free air in the abdominal cavity and intestinal loop."
"ImageCLEFmedical_Caption_2026_valid_3733","Abdominal X-ray scan."
"ImageCLEFmedical_Caption_2026_valid_3734","Lateral neck X-ray. Lateral neck X-ray showing an increased density (black arrow) at the C2-C3 level and air (red arrow) below the vocal folds."
"ImageCLEFmedical_Caption_2026_valid_3735","Axial T2 TSE, thin slices, brain parenchyma. Hyperintensity within the basal ganglia."
"ImageCLEFmedical_Caption_2026_valid_3736","AP chest radiograph. The red arrow shows the tracheal deviation"
"ImageCLEFmedical_Caption_2026_valid_3737","CT of the abdomen (axial view) showing bladder (arrowheads) and rectum (arrow)"
"ImageCLEFmedical_Caption_2026_valid_3738","CT image showing a right-sided pneumatocele with air-fluid levels."
"ImageCLEFmedical_Caption_2026_valid_3739","Sagittal T2-weighted STIR image of the right tibia after 3 days showing edema in the diaphysis and metaphysis with no fracture. STIR,short TI inversion recovery"
"ImageCLEFmedical_Caption_2026_valid_3740","MRI abdomen coronal view with arrow showing epidural abscess in lumbar spine"
"ImageCLEFmedical_Caption_2026_valid_3741","MRI spine - T2 coronal"
"ImageCLEFmedical_Caption_2026_valid_3742","Axial T2W image at the level of L5-S1 showing hyperintense signal of the disc (arrow)"
"ImageCLEFmedical_Caption_2026_valid_3743","Chest X-ray after placement of the Impella 5.5-cm catheter (yellow arrow)."
"ImageCLEFmedical_Caption_2026_valid_3744","Head CT scan (axial view) showing two metallic objects (white arrow and black arrows) in the Sylvian left and right fissures."
"ImageCLEFmedical_Caption_2026_valid_3745","PET/CT showing hypermetabolic activity in the mediastinal lymphadenopathy"
"ImageCLEFmedical_Caption_2026_valid_3746","PET image showing hypermetabolic lesion in the pancreas."
"ImageCLEFmedical_Caption_2026_valid_3747","PET/CT image.PET/CT showed a hypermetabolic lymph node in the right axillary region."
"ImageCLEFmedical_Caption_2026_valid_3748","PET/CT scan showing hypermetabolic lesion in the pancreatic tail.PET/CT, positron emission tomography/computed tomography."
"ImageCLEFmedical_Caption_2026_valid_3749","FDG PET/CT image shows hypermetabolic activity in the mediastinum."
"ImageCLEFmedical_Caption_2026_valid_3750","Whole-body FDG PET/CT scan with regard to metabolic tumor activity"
"ImageCLEFmedical_Caption_2026_valid_3751","Right side USS image of the renal cyst."
"ImageCLEFmedical_Caption_2026_valid_3752","CT chest showing dense consolidation of left lower lobe."
"ImageCLEFmedical_Caption_2026_valid_3753","Transverse sonogram of the liver showing an irregular hypoechoic area in the left lobe (circled)"
"ImageCLEFmedical_Caption_2026_valid_3754","CT-scan of the abdomen (sagittal) demonstrating a large amount of free air (white arrows)"
"ImageCLEFmedical_Caption_2026_valid_3755","Pelvic anteroposterior radiograph: bilateral femoral capital epiphyses and acetabular roofs hyperostosis (white arrow), right hip arthro-ostosis (white arrowhead) and bilateral acetabular dysplasia (curved arrow)."
"ImageCLEFmedical_Caption_2026_valid_3756","MRI of the abdomen."
"ImageCLEFmedical_Caption_2026_valid_3757","Transoesophageal echocardiogram (TEE) view of a thrombus in the interventricular septum (asterix)"
"ImageCLEFmedical_Caption_2026_valid_3758","Angiogram showing the final result of the procedure."
"ImageCLEFmedical_Caption_2026_valid_3759","TEE image showing mitral valve vegetation (arrow)TEE: transesophageal echocardiogram"
"ImageCLEFmedical_Caption_2026_valid_3760","Ultrasound image of the labial nerves in the superficial dermis of the dorsolateral aspect of the forearm. The needle (arrow) was placed in the superficial dermis just ventral to the superficial muscular layer. The labial nerves are seen as hypoechoic structures within the superficial muscular layer (asterisk). The circle is the hyperechoic hypodermis. The circle of red dots is the superficial muscle layer. asM, anterior superficial muscles; LA, labial nerves."
"ImageCLEFmedical_Caption_2026_valid_3761","Ultrasonographic image of the ventral epidural space of the C5-C6 spinal cord level. The white circle corresponds to the location of the needle. The red arrows point to the needle trajectory. CCA: common carotid artery; AT C6:anterior tubercles at C6; APT C6:anterior tubercles at C6; iJV:internal jugular vein; jJV:jugular vein; AT C5:anterior tubercles at C5; MSM:muscular subcutaneous membrane; pt C6:posterior tubercles at C6; SCM:sternocleidomastoid muscle."
"ImageCLEFmedical_Caption_2026_valid_3762","Ultrasound-guided supraclavicular nerve block."
"ImageCLEFmedical_Caption_2026_valid_3763","Longitudinal ultrasound image of the brachial plexus, at the level of the C6-C7 nerve roots. The long head of the biceps muscle is highlighted by a yellow line, the interscalene nerve (iJV) by an orange line, the brachial plexus (blue arrows) and the superficial muscles of the neck (red arrows). CN: C6–C7 root. C6/C7: C6/C7 root. SCM: sternocleidomastoid muscle; mSM: middle scalene muscle; SSC: long head of the biceps muscle; VA: vertebral artery; VV: vertebral vein; RCA: right carotid artery; LCA: left carotid artery; CCA: common carotid artery; TCL: transverse cervical ligament."
"ImageCLEFmedical_Caption_2026_valid_3764","Abdominal X-ray showing dilated small bowel loops (green arrows) in the midabdomen"
"ImageCLEFmedical_Caption_2026_valid_3765","Abdominal radiograph (frontal view)"
"ImageCLEFmedical_Caption_2026_valid_3766","CT scan revealing the presence of gallstone impacted in the common bile duct."
"ImageCLEFmedical_Caption_2026_valid_3767","Magnetic resonance cholangiopancreatography (MRCP)Arrow: CBD"
"ImageCLEFmedical_Caption_2026_valid_3768","Chest X-ray on admission"
"ImageCLEFmedical_Caption_2026_valid_3769","Chest radiograph of the patient showing right hilar and lower lung opacities"
"ImageCLEFmedical_Caption_2026_valid_3770","Axial CT image of the same dog showing the portal vein, the hepatic vein (thin arrow) and the inferior vena cava (thick arrow). Note the presence of intrahepatic portal vein collaterals (white arrow) and the hepatic vein."
"ImageCLEFmedical_Caption_2026_valid_3771","A screenshot of an ultrasound image of the cervix from the dataset."
"ImageCLEFmedical_Caption_2026_valid_3772","Color Doppler image of the uterine artery flow, showing an unobstructed uterine artery."
"ImageCLEFmedical_Caption_2026_valid_3773","Echocardiography shows severe dilatation of the right heart cavities"
"ImageCLEFmedical_Caption_2026_valid_3774","Chest X-ray (posteroanterior view)The image shows a large right-sided pleural effusion (yellow arrow) with a moderate left-sided pleural effusion (green arrow) and a pericardial effusion (red arrow)"
"ImageCLEFmedical_Caption_2026_valid_3775","CT of chest, axial view, showing a large pericardial mass (yellow arrow) and a mediastinal mass (red arrow)."
"ImageCLEFmedical_Caption_2026_valid_3776","Abdominal CT shows a filling defect in the common bile duct (arrow)"
"ImageCLEFmedical_Caption_2026_valid_3777","AXR showing dilated bowel loops with air fluid levels and a radiodense foreign body (arrow)"
"ImageCLEFmedical_Caption_2026_valid_3778","Axial section of a CBCT scan of a 47-year-old male patient. There are two teeth with retained roots"
"ImageCLEFmedical_Caption_2026_valid_3779","Mandibular left second premolar (23) with apical root resorption"
"ImageCLEFmedical_Caption_2026_valid_3780","Postoperative radiography of the tooth 11"
"ImageCLEFmedical_Caption_2026_valid_3781","CT scan of the abdomen."
"ImageCLEFmedical_Caption_2026_valid_3782","The imaging assessment of the patient's abdomen.Abdominal CT scan revealing a 19-cm solid mass with a cystic component in the right upper quadrant."
"ImageCLEFmedical_Caption_2026_valid_3783","MRI of the brain with and without contrast. The image demonstrates an enhancing lesion in the right temporal lobe, suspicious for a mass or abscess (red arrow)"
"ImageCLEFmedical_Caption_2026_valid_3784","Cardiovascular magnetic resonance imaging (MRI) scan showing pericardial effusion (red arrow)"
"ImageCLEFmedical_Caption_2026_valid_3785","A transesophageal echocardiography view showing a left ventricle (LV) vegetation attached to the mitral valve (MV). LA: left atrium, AV: atrioventricular, Ao: aorta."
"ImageCLEFmedical_Caption_2026_valid_3786","Fluoroscopic image demonstrating a transjugular intrahepatic portosystemic shunt catheter placement."
"ImageCLEFmedical_Caption_2026_valid_3787","Axial CT angiogram of the chest after intravenous administration of contrast media. Aortic aneurysm with a diameter of 94 mm and a thrombus in the ascending aorta."
"ImageCLEFmedical_Caption_2026_valid_3788","CT scan of the chest, axial view, showing the tracheal deviation to the right."
"ImageCLEFmedical_Caption_2026_valid_3789","CT scan of the chest, coronal view."
"ImageCLEFmedical_Caption_2026_valid_3790","MRI, T2-weighted image, sagittal view."
"ImageCLEFmedical_Caption_2026_valid_3791","Examples of the manual segmentation of ROIs for quantitative analysis."
"ImageCLEFmedical_Caption_2026_valid_3792","Fluoroscopic view showing the right ureteric stent in situ following the removal of the urinary catheter"
"ImageCLEFmedical_Caption_2026_valid_3793","Radiograph of the left humerus."
"ImageCLEFmedical_Caption_2026_valid_3794","Postoperative radiograph of the left humerus"
"ImageCLEFmedical_Caption_2026_valid_3795","Radiograph demonstrating a left humeral shaft fracture"
"ImageCLEFmedical_Caption_2026_valid_3796","Carotid plaque."
"ImageCLEFmedical_Caption_2026_valid_3797","Postoperative contrast-enhanced computed tomography (CT) of the abdomen showing a 9-cm lobulated left renal mass"
"ImageCLEFmedical_Caption_2026_valid_3798","A computed tomography scan of the chest with contrast, coronal view, demonstrating large left pleural effusion with a small left apical pneumothorax."
"ImageCLEFmedical_Caption_2026_valid_3799","Chest x-ray revealing left pleural effusion."
"ImageCLEFmedical_Caption_2026_valid_3800","Injected fluid in the superficial fascia (purple) and deep fascia (green)"
"ImageCLEFmedical_Caption_2026_valid_3801","MRI of the left knee showing a grade 3 tear of the lateral meniscus (red arrow)."
"ImageCLEFmedical_Caption_2026_valid_3802","MRI of the right knee."
"ImageCLEFmedical_Caption_2026_valid_3803","MRI of the right knee in sagittal view with the red arrow showing the bucket handle tear of the medial meniscus"
"ImageCLEFmedical_Caption_2026_valid_3804","Sagittal TSE image in the same plane of the right knee. The red arrow shows an incidentally found ganglion, a remnant of a previous trauma.TSE, turbo spin echo"
"ImageCLEFmedical_Caption_2026_valid_3805","MRI of the left knee showing grade III chondromalacia (red arrow)."
"ImageCLEFmedical_Caption_2026_valid_3806","MRI of the left knee (sagittal view)"
"ImageCLEFmedical_Caption_2026_valid_3807","MRI of the knee revealed no apparent disease"
"ImageCLEFmedical_Caption_2026_valid_3808","Echocardiographic image demonstrating a large, left-to-right aortic arch aneurysm. LA: left atrium, LV: left ventricle, Asc Ao: ascending aorta, RV: right ventricle, Desc Ao: descending aorta"
"ImageCLEFmedical_Caption_2026_valid_3809","MRI thoracic spine. MRI showing a T5 vertebra displaced from the spinal cord."
"ImageCLEFmedical_Caption_2026_valid_3810","T1-weighted coronal MRI of the brain.MRI: magnetic resonance imaging"
"ImageCLEFmedical_Caption_2026_valid_3811","Anteroposterior hip radiograph of patient 1 with measurements of BMD and cortical thickness at 3 cm and 10 cm distal to the femoral neck"
"ImageCLEFmedical_Caption_2026_valid_3812","Involuting apical root resorption (arrows)."
"ImageCLEFmedical_Caption_2026_valid_3813","An X-ray image taken at the 12-month recall appointment showing the periapical radiolucency within the first permanent mandibular molar tooth."
"ImageCLEFmedical_Caption_2026_valid_3814","MRI coronal view."
"ImageCLEFmedical_Caption_2026_valid_3815","Axial CT of the pelvis. Axial CT of the pelvis demonstrating a large-volume pelvic collection (black arrows) with evidence of calcific focus along with a small amount of intra-articular contrast."
"ImageCLEFmedical_Caption_2026_valid_3816","Scheme of measurements of the ventral, ventro-dorsal, ventro-central, central-dorsal and dorsal regions."
"ImageCLEFmedical_Caption_2026_valid_3817","CT scan of the head."
"ImageCLEFmedical_Caption_2026_valid_3818","Chest X-ray showing a misplaced inferior endobronchial tube (arrow)."
"ImageCLEFmedical_Caption_2026_valid_3819","Chest Xray on the first day of ICU admission. The white arrow shows the left-sided chest drain."
"ImageCLEFmedical_Caption_2026_valid_3820","Latero-lateral projection of the maxilla with occlusal radiograph: occlusal radiograph demonstrating the presence of an ectopic tooth in the left maxillary sinus."
"ImageCLEFmedical_Caption_2026_valid_3821","Panoramic radiograph of the 10 year follow up"
"ImageCLEFmedical_Caption_2026_valid_3822","T2-weighted axial MRI sequence of the cervical spine of the patient at the level of the C3-C4 junction. The arrow indicates the direction of the needle. The green contour represents the targeted nerve root. The red contour represents the planned irradiation region."
"ImageCLEFmedical_Caption_2026_valid_3823","Coronal MRI T2-weighted sequence of the abdomen demonstrating diffuse thickening of the gallbladder."
"ImageCLEFmedical_Caption_2026_valid_3824","Anteroposterior radiograph of the pelvis demonstrating a fracture of the left ilium (red dot)"
"ImageCLEFmedical_Caption_2026_valid_3825","Pelvis x-ray (Anteroposterior view)"
"ImageCLEFmedical_Caption_2026_valid_3826","Non-contrast computed tomography of the abdomen/pelvis showing a left iliac limb compression of the inferior caval vein (red arrow)."
"ImageCLEFmedical_Caption_2026_valid_3827","The red arrow highlights the pseudoaneurysm."
"ImageCLEFmedical_Caption_2026_valid_3828","Axial CT scan of the chest. The circle shows the lesion."
"ImageCLEFmedical_Caption_2026_valid_3829","Chest CT images of a 37-year-old man who died of COVID-19. The CT images show a few small nodules in the right lung (circle)."
"ImageCLEFmedical_Caption_2026_valid_3830","CT abdomen with oral contrast, coronal view, showing markedly dilated intestinal lumen (yellow arrow) with mottled and air fluid levels."
"ImageCLEFmedical_Caption_2026_valid_3831","Fluoroscopic image showing the position of the plastic dilator (arrow)"
"ImageCLEFmedical_Caption_2026_valid_3832","AP X-ray after 14 weeks of LIPUS"
"ImageCLEFmedical_Caption_2026_valid_3833","X-ray chest AP view showing a well-defined lytic lesion along the left scapula"
"ImageCLEFmedical_Caption_2026_valid_3834","Axial T2-weighted fat-suppressed image showing measurements of the uterine body (green arrow), uterine horn (yellow arrow) and uterine fundus (red arrow)."
"ImageCLEFmedical_Caption_2026_valid_3835","CT image of the patient from the abdominal CT scan. The red arrow indicates the enlarged, multiloculated ovarian cystic mass."
"ImageCLEFmedical_Caption_2026_valid_3836","CT abdomen and pelvis with contrast, coronal view, showing the large retroperitoneal hematoma (blue arrow) compressing the right kidney (yellow arrow) and inferior vena cava (red arrow)."
"ImageCLEFmedical_Caption_2026_valid_3837","CT abdomen pelvis (axial view).Blue arrow: Large mass in the left upper quadrant; yellow arrow: Left-sided bowel."
"ImageCLEFmedical_Caption_2026_valid_3838","Abdominal CT scan with contrast (sagittal view) showing a bladder stone (yellow arrow)"
"ImageCLEFmedical_Caption_2026_valid_3839","Barium enema showing the apple core sign."
"ImageCLEFmedical_Caption_2026_valid_3840","Chest X-ray on admission to the acute care unit."
"ImageCLEFmedical_Caption_2026_valid_3841","Axial CT chest slice demonstrating bilateral pleural effusions (red arrow), and multifocal right lung opacities (black arrow)"
"ImageCLEFmedical_Caption_2026_valid_3842","CT scan of the abdomen showing multiple hepatic abscesses."
"ImageCLEFmedical_Caption_2026_valid_3843","Transvaginal ultrasound image of the uterine cavity. The uterine cavity is filled with a mixture of air and blood, and the endometrium is edematous"
"ImageCLEFmedical_Caption_2026_valid_3844","CT abdomen and pelvis showing a small amount of free air in the abdominal wall."
"ImageCLEFmedical_Caption_2026_valid_3845","Coronal CT scan of a 53-year-old woman with a 6-month history of intermittent abdominal pain. A small bowel loop is visualized in the left upper iliac fossa, which is a typical finding of a mesenteric panniculum (white arrow)"
"ImageCLEFmedical_Caption_2026_valid_3846","CT chest on admission demonstrating a large left-sided periesophageal hematoma."
"ImageCLEFmedical_Caption_2026_valid_3847","Chest radiograph showing dextrocardia"
"ImageCLEFmedical_Caption_2026_valid_3848","TEE showing left atrial myxoma with posterior mitral valve attachment (arrow)TEE: transesophageal echocardiogram"
"ImageCLEFmedical_Caption_2026_valid_3849","Coronary angiogram shows a thrombosed aneurysm in the proximal left anterior descending coronary artery (LAD)"
"ImageCLEFmedical_Caption_2026_valid_3850","Coronary angiography demonstrating anomalous origin of the LAD (arrow), LMCA (double arrow), and LCX (triple arrow)"
"ImageCLEFmedical_Caption_2026_valid_3851","Late gadolinium enhancement at the level of the lateral wall."
"ImageCLEFmedical_Caption_2026_valid_3852","Cardiac magnetic resonance showing apical ballooning with early subendocardial signal enhancement."
"ImageCLEFmedical_Caption_2026_valid_3853","A transverse image of the fetal head showing the omphalocele."
"ImageCLEFmedical_Caption_2026_valid_3854","CTPA showing embolisms in the right upper lobe segmental branches (green arrow)CTPA: computed tomography pulmonary angiogram"
"ImageCLEFmedical_Caption_2026_valid_3855","CT chest axial view"
"ImageCLEFmedical_Caption_2026_valid_3856","Hip radiograph with two circles drawn at the femoral necks, and two lines drawn at the head of the femur, and at the iliac crest. The angle between the two lines was called 'α', and the angle between the two circles was called 'β'."
"ImageCLEFmedical_Caption_2026_valid_3857","An axial radiograph of the pelvis with an additional view of the acetabular component, showing the implant placement and the acetabular wall fracture (black arrow)"
"ImageCLEFmedical_Caption_2026_valid_3858","Lateral radiograph of the left knee showing the nidus of the bone fragment in the popliteal fossa (arrow)"
"ImageCLEFmedical_Caption_2026_valid_3859","Lateral radiograph of the knee showing the patellar height measurement"
"ImageCLEFmedical_Caption_2026_valid_3860","Transesophageal echocardiography in parasternal long axis view, showing a severe mitral regurgitation"
"ImageCLEFmedical_Caption_2026_valid_3861","Chest radiograph at the time of admission."
"ImageCLEFmedical_Caption_2026_valid_3862","CT scan with intravenous contrast showing a large, well-defined hypodense mass (arrow) in the right iliac fossa"
"ImageCLEFmedical_Caption_2026_valid_3863","MRI image of right ovarian teratoma, measuring 8.54 cm (arrow)."
"ImageCLEFmedical_Caption_2026_valid_3864","Preoperative CT urogram"
"ImageCLEFmedical_Caption_2026_valid_3865","CT abdomen and pelvis (axial view) showing an enlarged left common iliac lymph node (blue arrow) of size 1.5 cm × 1.5 cm × 1.6 cm."
"ImageCLEFmedical_Caption_2026_valid_3866","Magnetic resonance imaging (MRI) coronal view showing a large cystic mass within the right kidney, which is inseparable from the posterior aspect of the inferior vena cava."
"ImageCLEFmedical_Caption_2026_valid_3867","CT scan (sagittal view) showing the incarcerated bowel and the retroperitoneal collection.CT: computed tomography"
"ImageCLEFmedical_Caption_2026_valid_3868","Axial T1-weighted MRI sequence showing a tubular structure (arrow) with an intramural hyperintense component"
"ImageCLEFmedical_Caption_2026_valid_3869","MRI (arrow) showing left hydronephrosis"
"ImageCLEFmedical_Caption_2026_valid_3870","Axial image of the right psoas abscess on MRI with contrast"
"ImageCLEFmedical_Caption_2026_valid_3871","Computed tomography (CT) scan of the abdomen and pelvis with intravenous contrast with arrow pointing to the right kidney."
"ImageCLEFmedical_Caption_2026_valid_3872","Abdominal computed tomography (CT) scan. Red arrow: the stent; white arrow: the stomach; yellow arrow: the splenic vein"
"ImageCLEFmedical_Caption_2026_valid_3873","Echocardiogram showing a large pericardial effusion (arrow) with free wall collapse."
"ImageCLEFmedical_Caption_2026_valid_3874","X-ray chest (anteroposterior view) showing a large amount of subphrenic free air (yellow arrow)."
"ImageCLEFmedical_Caption_2026_valid_3875","Axial CT scan with contrast demonstrating the left subclavian artery (LSA) and the staple"
"ImageCLEFmedical_Caption_2026_valid_3876","Chest computed tomography scan showing an extrapleural hydatid cyst."
"ImageCLEFmedical_Caption_2026_valid_3877","MRI of the brain showing hyperintense mass in the right cerebellar hemisphere"
"ImageCLEFmedical_Caption_2026_valid_3878","CT of the brain showing a left cerebellar mass."
"ImageCLEFmedical_Caption_2026_valid_3879","Magnetic resonance cholangiopancreatography (MRCP) in coronal view demonstrating a focal stricture in the ampullary region (arrow)"
"ImageCLEFmedical_Caption_2026_valid_3880","The angle formed between the line from the occlusal plane of the mandible and the line from the condylar neck."
"ImageCLEFmedical_Caption_2026_valid_3881","Panoramic radiograph of the patient with a pre-extraction of tooth 11. The angle of the mesiolingual bone was measured between the long axis of the mandibular ramus and the mesiolingual bone"
"ImageCLEFmedical_Caption_2026_valid_3882","Horizontal reference line (pink) and vertical reference line (cyan) used for the measurement of the mandibular notch angle."
"ImageCLEFmedical_Caption_2026_valid_3883","Preoperative panoramic radiograph and measurement of the angle between the long axis of the mesial root and the plane of the maxillary sinus floor."
"ImageCLEFmedical_Caption_2026_valid_3884","Preoperative panoramic radiograph with the reference line, tangent to the condylar neck, and the line connecting the point of the condylar neck and the most inferior point of the condyle."
"ImageCLEFmedical_Caption_2026_valid_3885","Latero-lateral view of the right side of the mandible of a horse (case 1). Radiolucent areas (arrows) are observed in the mesial and distal root of the first premolar, the mesial and distal root of the second premolar, and the mesial root of the first molar, and the mesial root of the second molar."
"ImageCLEFmedical_Caption_2026_valid_3886","CT-scan coronal view of the same dog as in Figure 9 and Figure 10, with air bubble in the right mandibular region (yellow arrows)."
"ImageCLEFmedical_Caption_2026_valid_3887","CT image of the feline mandible. Arrows show the fracture line."
